PERSON_ID,PLAYER_FIRST_NAME,PLAYER_LAST_NAME,birthCountry,height,weight,POSITION,from_year,to_year,isG,isF,isC,season
1630173,Precious,Achiuwa,Nigeria,6-8,225,Forward,2020.0,2023.0,0,1,0,2021-22
1630173,Precious,Achiuwa,Nigeria,6-8,225,Forward,2020.0,2023.0,0,1,0,2022-23
203500,Steven,Adams,New Zealand,6-11,265,Center,2013.0,2023.0,0,0,1,2021-22
203500,Steven,Adams,New Zealand,6-11,265,Center,2013.0,2023.0,0,0,1,2022-23
1630534,Ochai,Agbaji,USA,6-5,215,Guard,2022.0,2023.0,1,0,0,2021-22
1630534,Ochai,Agbaji,USA,6-5,215,Guard,2022.0,2023.0,1,0,0,2022-23
1630583,Santi,Aldama,Spain,7-0,215,Forward-Center,2021.0,2023.0,0,1,1,2021-22
1630583,Santi,Aldama,Spain,7-0,215,Forward-Center,2021.0,2023.0,0,1,1,2022-23
200746,LaMarcus,Aldridge,USA,6-11,250,Center-Forward,2006.0,2021.0,0,1,1,2021-22
1628960,Grayson,Allen,USA,6-4,198,Guard,2018.0,2023.0,1,0,0,2021-22
1628960,Grayson,Allen,USA,6-4,198,Guard,2018.0,2023.0,1,0,0,2022-23
1628386,Jarrett,Allen,USA,6-9,243,Center,2017.0,2023.0,0,0,1,2021-22
1628386,Jarrett,Allen,USA,6-9,243,Center,2017.0,2023.0,0,0,1,2022-23
1630631,Jose,Alvarado,USA,6-0,179,Guard,2021.0,2023.0,1,0,0,2021-22
1630631,Jose,Alvarado,USA,6-0,179,Guard,2021.0,2023.0,1,0,0,2022-23
1626147,Justin,Anderson,USA,6-5,231,Forward-Guard,2015.0,2021.0,1,1,0,2021-22
203507,Giannis,Antetokounmpo,Greece,7-0,243,Forward,2013.0,2023.0,0,1,0,2021-22
203507,Giannis,Antetokounmpo,Greece,7-0,243,Forward,2013.0,2023.0,0,1,0,2022-23
203648,Thanasis,Antetokounmpo,Greece,6-7,219,Forward,2015.0,2023.0,0,1,0,2021-22
203648,Thanasis,Antetokounmpo,Greece,6-7,219,Forward,2015.0,2023.0,0,1,0,2022-23
1630175,Cole,Anthony,USA,6-3,185,Guard,2020.0,2023.0,1,0,0,2021-22
1630175,Cole,Anthony,USA,6-3,185,Guard,2020.0,2023.0,1,0,0,2022-23
1628384,O.G.,Anunoby,United Kingdom,6-7,232,Forward,2017.0,2023.0,0,1,0,2021-22
1628384,O.G.,Anunoby,United Kingdom,6-7,232,Forward,2017.0,2023.0,0,1,0,2022-23
1627853,Ryan,Arcidiacono,USA,6-3,195,Guard,2017.0,2022.0,1,0,0,2021-22
1627853,Ryan,Arcidiacono,USA,6-3,195,Guard,2017.0,2022.0,1,0,0,2022-23
201571,D.J.,Augustin,USA,5-11,183,Guard,2008.0,2023.0,1,0,0,2021-22
201571,D.J.,Augustin,USA,5-11,183,Guard,2008.0,2023.0,1,0,0,2022-23
1630166,Deni,Avdija,Israel,6-9,210,Forward,2020.0,2023.0,0,1,0,2021-22
1630166,Deni,Avdija,Israel,6-9,210,Forward,2020.0,2023.0,0,1,0,2022-23
1629028,Deandre,Ayton,Bahamas,7-0,250,Center,2018.0,2023.0,0,0,1,2021-22
1629028,Deandre,Ayton,Bahamas,7-0,250,Center,2018.0,2023.0,0,0,1,2022-23
1628962,Udoka,Azubuike,Nigeria,6-11,270,Center-Forward,2020.0,2023.0,0,1,1,2021-22
1628962,Udoka,Azubuike,Nigeria,6-11,270,Center-Forward,2020.0,2023.0,0,1,1,2022-23
1630641,Ibou,Badji,Senegal,7-1,240,Center,2022.0,2023.0,0,0,1,2021-22
1630641,Ibou,Badji,Senegal,7-1,240,Center,2022.0,2023.0,0,0,1,2022-23
1628963,Marvin,Bagley III,USA,6-10,235,Forward,2018.0,2023.0,0,1,0,2021-22
1628963,Marvin,Bagley III,USA,6-10,235,Forward,2018.0,2023.0,0,1,0,2022-23
1631116,Patrick,Baldwin Jr.,USA,6-9,220,Forward,2022.0,2023.0,0,1,0,2021-22
1631116,Patrick,Baldwin Jr.,USA,6-9,220,Forward,2022.0,2023.0,0,1,0,2022-23
1630163,LaMelo,Ball,USA,6-7,180,Guard,2020.0,2023.0,1,0,0,2021-22
1630163,LaMelo,Ball,USA,6-7,180,Guard,2020.0,2023.0,1,0,0,2022-23
1628366,Lonzo,Ball,USA,6-6,190,Guard,2017.0,2023.0,1,0,0,2021-22
1628366,Lonzo,Ball,USA,6-6,190,Guard,2017.0,2023.0,1,0,0,2022-23
1631094,Paolo,Banchero,USA,6-10,250,Forward,2022.0,2023.0,0,1,0,2021-22
1631094,Paolo,Banchero,USA,6-10,250,Forward,2022.0,2023.0,0,1,0,2022-23
1630217,Desmond,Bane,USA,6-5,215,Guard,2020.0,2023.0,1,0,0,2021-22
1630217,Desmond,Bane,USA,6-5,215,Guard,2020.0,2023.0,1,0,0,2022-23
1630625,Dalano,Banton,Canada,6-7,204,Forward,2021.0,2023.0,0,1,0,2021-22
1630625,Dalano,Banton,Canada,6-7,204,Forward,2021.0,2023.0,0,1,0,2022-23
1630567,Scottie,Barnes,USA,6-8,225,Forward,2021.0,2023.0,0,1,0,2021-22
1630567,Scottie,Barnes,USA,6-8,225,Forward,2021.0,2023.0,0,1,0,2022-23
1629628,RJ,Barrett,Canada,6-6,214,Forward-Guard,2019.0,2023.0,1,1,0,2021-22
1629628,RJ,Barrett,Canada,6-6,214,Forward-Guard,2019.0,2023.0,1,1,0,2022-23
203115,Will,Barton,USA,6-5,181,Guard,2012.0,2023.0,1,0,0,2021-22
203115,Will,Barton,USA,6-5,181,Guard,2012.0,2023.0,1,0,0,2022-23
1628238,Paris,Bass,USA,6-8,200,Forward,2021.0,2021.0,0,1,0,2021-22
1629646,Charles,Bassey,Nigeria,6-9,230,Center-Forward,2021.0,2023.0,0,1,1,2021-22
1629646,Charles,Bassey,Nigeria,6-9,230,Center-Forward,2021.0,2023.0,0,1,1,2022-23
1628966,Keita,Bates-Diop,USA,6-8,229,Forward,2018.0,2023.0,0,1,0,2021-22
1628966,Keita,Bates-Diop,USA,6-8,229,Forward,2018.0,2023.0,0,1,0,2022-23
201587,Nicolas,Batum,France,6-8,230,Guard-Forward,2008.0,2023.0,1,1,0,2021-22
201587,Nicolas,Batum,France,6-8,230,Guard-Forward,2008.0,2023.0,1,1,0,2022-23
203145,Kent,Bazemore,USA,6-4,195,Guard-Forward,2012.0,2021.0,1,1,0,2021-22
1629647,Darius,Bazley,USA,6-9,216,Forward,2019.0,2023.0,0,1,0,2021-22
1629647,Darius,Bazley,USA,6-9,216,Forward,2019.0,2023.0,0,1,0,2022-23
203078,Bradley,Beal,USA,6-4,207,Guard,2012.0,2023.0,1,0,0,2021-22
203078,Bradley,Beal,USA,6-4,207,Guard,2012.0,2023.0,1,0,0,2022-23
1627736,Malik,Beasley,USA,6-4,187,Guard,2016.0,2023.0,1,0,0,2021-22
1627736,Malik,Beasley,USA,6-4,187,Guard,2016.0,2023.0,1,0,0,2022-23
1630699,MarJon,Beauchamp,USA,6-7,199,Forward,2021.0,2023.0,0,1,0,2021-22
1630699,MarJon,Beauchamp,USA,6-7,199,Forward,2021.0,2023.0,0,1,0,2022-23
1628395,Jordan,Bell,USA,6-7,216,Forward,2017.0,2021.0,0,1,0,2021-22
202722,Davis,Bertans,Latvia,6-10,225,Forward,2016.0,2023.0,0,1,0,2021-22
202722,Davis,Bertans,Latvia,6-10,225,Forward,2016.0,2023.0,0,1,0,2022-23
1630180,Saddiq,Bey,USA,6-7,215,Forward,2020.0,2023.0,0,1,0,2021-22
1630180,Saddiq,Bey,USA,6-7,215,Forward,2020.0,2023.0,0,1,0,2022-23
1629048,Goga,Bitadze,Georgia,6-11,250,Center-Forward,2019.0,2023.0,0,1,1,2021-22
1629048,Goga,Bitadze,Georgia,6-11,250,Center-Forward,2019.0,2023.0,0,1,1,2022-23
202687,Bismack,Biyombo,DRC,6-8,255,Center,2011.0,2023.0,0,0,1,2021-22
202687,Bismack,Biyombo,DRC,6-8,255,Center,2011.0,2023.0,0,0,1,2022-23
202357,Nemanja,Bjelica,Serbia,6-9,234,Forward,2015.0,2021.0,0,1,0,2021-22
202339,Eric,Bledsoe,USA,6-1,214,Guard,2010.0,2021.0,1,0,0,2021-22
203992,Bogdan,Bogdanovic,Serbia,6-5,225,Guard,2017.0,2023.0,1,0,0,2021-22
203992,Bogdan,Bogdanovic,Serbia,6-5,225,Guard,2017.0,2023.0,1,0,0,2022-23
202711,Bojan,Bogdanovic,Croatia,6-7,226,Forward,2014.0,2023.0,0,1,0,2021-22
202711,Bojan,Bogdanovic,Croatia,6-7,226,Forward,2014.0,2023.0,0,1,0,2022-23
1629626,Bol,Bol,Sudan,7-2,220,Center-Forward,2019.0,2022.0,0,1,1,2021-22
1629626,Bol,Bol,Sudan,7-2,220,Center-Forward,2019.0,2022.0,0,1,1,2022-23
1630195,Leandro,Bolmaro,Argentina,6-6,200,Forward,2021.0,2022.0,0,1,0,2021-22
1630195,Leandro,Bolmaro,Argentina,6-6,200,Forward,2021.0,2022.0,0,1,0,2022-23
1630527,Brandon,Boston Jr.,USA,6-6,188,Guard,2021.0,2023.0,1,0,0,2021-22
1630527,Brandon,Boston Jr.,USA,6-6,188,Guard,2021.0,2023.0,1,0,0,2022-23
1630547,James,Bouknight,USA,6-4,190,Guard,2021.0,2023.0,1,0,0,2021-22
1630547,James,Bouknight,USA,6-4,190,Guard,2021.0,2023.0,1,0,0,2022-23
202340,Avery,Bradley,USA,6-3,180,Guard,2010.0,2021.0,1,0,0,2021-22
1631103,Malaki,Branham,USA,6-4,180,Forward,2022.0,2023.0,0,1,0,2021-22
1631103,Malaki,Branham,USA,6-4,180,Forward,2022.0,2023.0,0,1,0,2022-23
1629649,Ignas,Brazdeikis,Canada,6-6,221,Forward,2019.0,2021.0,0,1,0,2021-22
1628969,Mikal,Bridges,USA,6-6,209,Guard-Forward,2018.0,2023.0,1,1,0,2021-22
1628969,Mikal,Bridges,USA,6-6,209,Guard-Forward,2018.0,2023.0,1,1,0,2022-23
1628970,Miles,Bridges,USA,6-7,225,Forward,2018.0,2023.0,0,1,0,2021-22
1628970,Miles,Bridges,USA,6-7,225,Forward,2018.0,2023.0,0,1,0,2022-23
1629052,Oshae,Brissett,Canada,6-7,210,Forward-Guard,2019.0,2023.0,1,1,0,2021-22
1629052,Oshae,Brissett,Canada,6-7,210,Forward-Guard,2019.0,2023.0,1,1,0,2022-23
1627763,Malcolm,Brogdon,USA,6-4,229,Guard,2016.0,2023.0,1,0,0,2021-22
1627763,Malcolm,Brogdon,USA,6-4,229,Guard,2016.0,2023.0,1,0,0,2022-23
1629717,Armoni,Brooks,USA,6-3,195,Guard,2020.0,2021.0,1,0,0,2021-22
1631112,Kendall,Brown,USA,6-7,205,Guard,2022.0,2023.0,1,0,0,2021-22
1631112,Kendall,Brown,USA,6-7,205,Guard,2022.0,2023.0,1,0,0,2022-23
1628425,Sterling,Brown,USA,6-5,219,Guard-Forward,2017.0,2022.0,1,1,0,2021-22
1628425,Sterling,Brown,USA,6-5,219,Guard-Forward,2017.0,2022.0,1,1,0,2022-23
1630535,Greg,Brown III,USA,6-7,206,Forward,2021.0,2022.0,0,1,0,2021-22
1630535,Greg,Brown III,USA,6-7,206,Forward,2021.0,2022.0,0,1,0,2022-23
1629718,Charlie,Brown Jr.,USA,6-6,199,Guard,2019.0,2021.0,1,0,0,2021-22
1630602,Chaundee,Brown,USA,6-5,215,Forward,2021.0,2021.0,0,1,0,2021-22
1628418,Thomas,Bryant,USA,6-10,248,Center-Forward,2017.0,2023.0,0,1,1,2021-22
1628418,Thomas,Bryant,USA,6-10,248,Center-Forward,2017.0,2023.0,0,1,1,2022-23
203504,Trey,Burke,USA,6-0,185,Guard,2013.0,2021.0,1,0,0,2021-22
202692,Alec,Burks,USA,6-6,214,Guard,2011.0,2023.0,1,0,0,2021-22
202692,Alec,Burks,USA,6-6,214,Guard,2011.0,2023.0,1,0,0,2022-23
1629126,Deonte,Burton,USA,6-4,240,Guard-Forward,2018.0,2022.0,1,1,0,2021-22
1629126,Deonte,Burton,USA,6-4,240,Guard-Forward,2018.0,2022.0,1,1,0,2022-23
202710,Jimmy,Butler,USA,6-7,230,Forward,2011.0,2023.0,0,1,0,2021-22
202710,Jimmy,Butler,USA,6-7,230,Forward,2011.0,2023.0,0,1,0,2022-23
1631219,John,Butler Jr.,USA,7-0,190,Forward,2022.0,2023.0,0,1,0,2021-22
1631219,John,Butler Jr.,USA,7-0,190,Forward,2022.0,2023.0,0,1,0,2022-23
203484,Kentavious,Caldwell-Pope,USA,6-5,204,Guard,2013.0,2023.0,1,0,0,2021-22
203484,Kentavious,Caldwell-Pope,USA,6-5,204,Guard,2013.0,2023.0,1,0,0,2022-23
1630267,Facundo,Campazzo,Argentina,5-10,195,Guard,2020.0,2022.0,1,0,0,2021-22
1630267,Facundo,Campazzo,Argentina,5-10,195,Guard,2020.0,2022.0,1,0,0,2022-23
1628427,Vlatko,Cancar,Slovenia,6-8,236,Forward,2019.0,2023.0,0,1,0,2021-22
1628427,Vlatko,Cancar,Slovenia,6-8,236,Forward,2019.0,2023.0,0,1,0,2022-23
1629962,Devin,Cannady,USA,6-2,183,Guard,2020.0,2021.0,1,0,0,2021-22
203991,Clint,Capela,Switzerland,6-10,256,Center,2014.0,2023.0,0,0,1,2021-22
203991,Clint,Capela,Switzerland,6-10,256,Center,2014.0,2023.0,0,0,1,2022-23
1630176,Vernon,Carey Jr.,USA,6-10,270,Center,2020.0,2023.0,0,0,1,2021-22
1630176,Vernon,Carey Jr.,USA,6-10,270,Center,2020.0,2023.0,0,0,1,2022-23
1628975,Jevon,Carter,USA,6-1,200,Guard,2018.0,2023.0,1,0,0,2021-22
1628975,Jevon,Carter,USA,6-1,200,Guard,2018.0,2023.0,1,0,0,2022-23
1628976,Wendell,Carter Jr.,USA,6-10,270,Center-Forward,2018.0,2023.0,0,1,1,2021-22
1628976,Wendell,Carter Jr.,USA,6-10,270,Center-Forward,2018.0,2023.0,0,1,1,2022-23
1627936,Alex,Caruso,USA,6-5,186,Guard,2017.0,2023.0,1,0,0,2021-22
1627936,Alex,Caruso,USA,6-5,186,Guard,2017.0,2023.0,1,0,0,2022-23
1626161,Willie,Cauley-Stein,USA,7-0,240,Center,2015.0,2023.0,0,0,1,2021-22
1626161,Willie,Cauley-Stein,USA,7-0,240,Center,2015.0,2023.0,0,0,1,2022-23
1630577,Julian,Champagnie,USA,6-7,217,Forward,2022.0,2023.0,0,1,0,2021-22
1630577,Julian,Champagnie,USA,6-7,217,Forward,2022.0,2023.0,0,1,0,2022-23
1631113,Kennedy,Chandler,USA,5-11,170,Guard,2022.0,2022.0,1,0,0,2021-22
1631113,Kennedy,Chandler,USA,5-11,170,Guard,2022.0,2022.0,1,0,0,2022-23
1629597,Zylan,Cheatham,USA,6-5,220,Forward,2019.0,2021.0,0,1,0,2021-22
1629185,Chris,Chiozza,USA,5-11,175,Guard,2018.0,2021.0,1,0,0,2021-22
1627737,Marquese,Chriss,USA,6-9,240,Forward,2016.0,2021.0,0,1,0,2021-22
1630528,Josh,Christopher,USA,6-4,215,Guard,2021.0,2023.0,1,0,0,2021-22
1630528,Josh,Christopher,USA,6-4,215,Guard,2021.0,2023.0,1,0,0,2022-23
1629634,Brandon,Clarke,Canada,6-8,215,Forward,2019.0,2023.0,0,1,0,2021-22
1629634,Brandon,Clarke,Canada,6-8,215,Forward,2019.0,2023.0,0,1,0,2022-23
1629651,Nic,Claxton,USA,6-11,215,Center,2019.0,2023.0,0,0,1,2021-22
1629651,Nic,Claxton,USA,6-11,215,Center,2019.0,2023.0,0,0,1,2022-23
1629599,Amir,Coffey,USA,6-7,210,Guard-Forward,2019.0,2023.0,1,1,0,2021-22
1629599,Amir,Coffey,USA,6-7,210,Guard-Forward,2019.0,2023.0,1,1,0,2022-23
1628381,John,Collins,USA,6-9,226,Forward-Center,2017.0,2023.0,0,1,1,2021-22
1628381,John,Collins,USA,6-9,226,Forward-Center,2017.0,2023.0,0,1,1,2022-23
1628380,Zach,Collins,USA,6-11,250,Forward-Center,2017.0,2023.0,0,1,1,2021-22
1628380,Zach,Collins,USA,6-11,250,Forward-Center,2017.0,2023.0,0,1,1,2022-23
201144,Mike,Conley,USA,6-1,175,Guard,2007.0,2023.0,1,0,0,2021-22
201144,Mike,Conley,USA,6-1,175,Guard,2007.0,2023.0,1,0,0,2022-23
1626192,Pat,Connaughton,USA,6-5,209,Guard,2015.0,2023.0,1,0,0,2021-22
1626192,Pat,Connaughton,USA,6-5,209,Guard,2015.0,2023.0,1,0,0,2022-23
1629076,Tyler,Cook,USA,6-8,255,Forward,2019.0,2021.0,0,1,0,2021-22
1641645,Xavier,Cooks,Australia,6-8,183,Forward,2022.0,2023.0,0,1,0,2021-22
1641645,Xavier,Cooks,Australia,6-8,183,Forward,2022.0,2023.0,0,1,0,2022-23
1630536,Sharife,Cooper,USA,6-1,176,Guard,2021.0,2021.0,1,0,0,2021-22
1627822,Petr,Cornelie,France,6-11,220,Forward,2021.0,2021.0,0,1,0,2021-22
203496,Robert,Covington,USA,6-7,209,Forward,2013.0,2023.0,0,1,0,2021-22
203496,Robert,Covington,USA,6-7,209,Forward,2013.0,2023.0,0,1,0,2022-23
1628470,Torrey,Craig,USA,6-7,221,Forward,2017.0,2023.0,0,1,0,2021-22
1628470,Torrey,Craig,USA,6-7,221,Forward,2017.0,2023.0,0,1,0,2022-23
203109,Jae,Crowder,USA,6-6,235,Forward,2012.0,2023.0,0,1,0,2021-22
203109,Jae,Crowder,USA,6-6,235,Forward,2012.0,2023.0,0,1,0,2022-23
1629600,Jarron,Cumberland,USA,6-5,205,Guard,2021.0,2021.0,1,0,0,2021-22
1630595,Cade,Cunningham,USA,6-7,220,Guard,2021.0,2023.0,1,0,0,2021-22
1630595,Cade,Cunningham,USA,6-7,220,Guard,2021.0,2023.0,1,0,0,2022-23
201939,Stephen,Curry,USA,6-2,185,Guard,2009.0,2023.0,1,0,0,2021-22
201939,Stephen,Curry,USA,6-2,185,Guard,2009.0,2023.0,1,0,0,2022-23
203076,Anthony,Davis,USA,6-10,253,Forward-Center,2012.0,2023.0,0,1,1,2021-22
203076,Anthony,Davis,USA,6-10,253,Forward-Center,2012.0,2023.0,0,1,1,2022-23
1631120,J.D.,Davison,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2021-22
1631120,J.D.,Davison,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2022-23
1630620,Darius,Days,USA,6-7,245,Forward,2022.0,2023.0,0,1,0,2021-22
1630620,Darius,Days,USA,6-7,245,Forward,2022.0,2023.0,0,1,0,2022-23
1629602,Javin,DeLaurier,USA,6-10,234,Center,2021.0,2021.0,0,0,1,2021-22
1630466,Gabriel,Deck,Argentina,6-6,231,Forward,2020.0,2021.0,0,1,0,2021-22
203521,Matthew,Dellavedova,Australia,6-3,200,Guard,2013.0,2023.0,1,0,0,2021-22
203521,Matthew,Dellavedova,Australia,6-3,200,Guard,2013.0,2023.0,1,0,0,2022-23
1628978,Donte,DiVincenzo,USA,6-4,203,Guard,2018.0,2023.0,1,0,0,2021-22
1628978,Donte,DiVincenzo,USA,6-4,203,Guard,2018.0,2023.0,1,0,0,2022-23
1629603,Mamadi,Diakite,Guinea,6-9,228,Forward,2020.0,2023.0,0,1,0,2021-22
1629603,Mamadi,Diakite,Guinea,6-9,228,Forward,2020.0,2023.0,0,1,0,2022-23
1628977,Hamidou,Diallo,USA,6-5,202,Guard,2018.0,2023.0,1,0,0,2021-22
1628977,Hamidou,Diallo,USA,6-5,202,Guard,2018.0,2023.0,1,0,0,2022-23
203476,Gorgui,Dieng,Senegal,6-10,248,Center,2013.0,2023.0,0,0,1,2021-22
203476,Gorgui,Dieng,Senegal,6-10,248,Center,2013.0,2023.0,0,0,1,2022-23
1631172,Ousmane,Dieng,France,6-9,185,Forward,2022.0,2023.0,0,1,0,2021-22
1631172,Ousmane,Dieng,France,6-9,185,Forward,2022.0,2023.0,0,1,0,2022-23
203915,Spencer,Dinwiddie,USA,6-5,215,Guard,2014.0,2023.0,1,0,0,2021-22
203915,Spencer,Dinwiddie,USA,6-5,215,Guard,2014.0,2023.0,1,0,0,2022-23
1629029,Luka,Doncic,Slovenia,6-7,230,Forward-Guard,2018.0,2023.0,1,1,0,2021-22
1629029,Luka,Doncic,Slovenia,6-7,230,Forward-Guard,2018.0,2023.0,1,1,0,2022-23
1628416,Tyler,Dorsey,USA,6-4,180,Guard,2017.0,2022.0,1,0,0,2021-22
1628416,Tyler,Dorsey,USA,6-4,180,Guard,2017.0,2022.0,1,0,0,2022-23
1629635,Sekou,Doumbouya,France,6-9,230,Forward,2019.0,2021.0,0,1,0,2021-22
1630288,Jeff,Dowtin Jr.,USA,6-3,177,Guard,2021.0,2023.0,1,0,0,2021-22
1630288,Jeff,Dowtin Jr.,USA,6-3,177,Guard,2021.0,2023.0,1,0,0,2022-23
1628408,PJ,Dozier,USA,6-6,205,Guard-Forward,2017.0,2023.0,1,1,0,2021-22
1628408,PJ,Dozier,USA,6-6,205,Guard-Forward,2017.0,2023.0,1,1,0,2022-23
203083,Andre,Drummond,USA,6-11,279,Center,2012.0,2023.0,0,0,1,2021-22
203083,Andre,Drummond,USA,6-11,279,Center,2012.0,2023.0,0,0,1,2022-23
1630537,Chris,Duarte,Dominican Republic,6-5,190,Guard,2021.0,2023.0,1,0,0,2021-22
1630537,Chris,Duarte,Dominican Republic,6-5,190,Guard,2021.0,2023.0,1,0,0,2022-23
1627739,Kris,Dunn,USA,6-3,205,Guard,2016.0,2023.0,1,0,0,2021-22
1627739,Kris,Dunn,USA,6-3,205,Guard,2016.0,2023.0,1,0,0,2022-23
201142,Kevin,Durant,USA,6-10,240,Forward,2007.0,2023.0,0,1,0,2021-22
201142,Kevin,Durant,USA,6-10,240,Forward,2007.0,2023.0,0,1,0,2022-23
1631105,Jalen,Duren,USA,6-11,250,Center,2022.0,2023.0,0,0,1,2021-22
1631105,Jalen,Duren,USA,6-11,250,Center,2022.0,2023.0,0,0,1,2022-23
1631106,Tari,Eason,USA,6-8,215,Forward,2022.0,2023.0,0,1,0,2021-22
1631106,Tari,Eason,USA,6-8,215,Forward,2022.0,2023.0,0,1,0,2022-23
1630693,Jaime,Echenique,Colombia,6-10,258,Center,2021.0,2021.0,0,0,1,2021-22
1630162,Anthony,Edwards,USA,6-4,225,Guard,2020.0,2023.0,1,0,0,2021-22
1630162,Anthony,Edwards,USA,6-4,225,Guard,2020.0,2023.0,1,0,0,2022-23
1629035,Carsen,Edwards,USA,5-11,200,Guard,2019.0,2021.0,1,0,0,2021-22
1630556,Kessler,Edwards,USA,6-7,203,Forward,2021.0,2023.0,0,1,0,2021-22
1630556,Kessler,Edwards,USA,6-7,203,Forward,2021.0,2023.0,0,1,0,2022-23
1630306,Rob,Edwards,USA,6-5,205,Guard,2021.0,2021.0,1,0,0,2021-22
1629604,CJ,Elleby,USA,6-6,200,Forward-Guard,2020.0,2021.0,1,1,0,2021-22
201961,Wayne,Ellington,USA,6-4,207,Guard,2009.0,2021.0,1,0,0,2021-22
1631165,Keon,Ellis,USA,6-3,175,Guard,2022.0,2023.0,1,0,0,2021-22
1631165,Keon,Ellis,USA,6-3,175,Guard,2022.0,2023.0,1,0,0,2022-23
1629234,Drew,Eubanks,USA,6-10,245,Forward-Center,2018.0,2023.0,0,1,1,2021-22
1629234,Drew,Eubanks,USA,6-10,245,Forward-Center,2018.0,2023.0,0,1,1,2022-23
202324,Derrick,Favors,USA,6-9,265,Forward,2010.0,2021.0,0,1,0,2021-22
1628981,Bruno,Fernando,Angola,6-10,240,Forward-Center,2019.0,2023.0,0,1,1,2021-22
1628981,Bruno,Fernando,Angola,6-10,240,Forward-Center,2019.0,2023.0,0,1,1,2022-23
1627827,Dorian,Finney-Smith,USA,6-7,220,Forward,2016.0,2023.0,0,1,0,2021-22
1627827,Dorian,Finney-Smith,USA,6-7,220,Forward,2016.0,2023.0,0,1,0,2022-23
1630201,Malachi,Flynn,USA,6-1,175,Guard,2020.0,2023.0,1,0,0,2021-22
1630201,Malachi,Flynn,USA,6-1,175,Guard,2020.0,2023.0,1,0,0,2022-23
1631323,Simone,Fontecchio,Italy,6-7,209,Forward,2022.0,2023.0,0,1,0,2021-22
1631323,Simone,Fontecchio,Italy,6-7,209,Forward,2022.0,2023.0,0,1,0,2022-23
1627854,Bryn,Forbes,USA,6-2,205,Guard,2016.0,2022.0,1,0,0,2021-22
1627854,Bryn,Forbes,USA,6-2,205,Guard,2016.0,2022.0,1,0,0,2022-23
1630758,Aleem,Ford,USA,6-8,220,Forward,2021.0,2021.0,0,1,0,2021-22
1630235,Trent,Forrest,USA,6-4,210,Guard,2020.0,2023.0,1,0,0,2021-22
1630235,Trent,Forrest,USA,6-4,210,Guard,2020.0,2023.0,1,0,0,2022-23
1630701,Michael,Foster Jr.,USA,6-8,250,Forward,2022.0,2022.0,0,1,0,2021-22
1630701,Michael,Foster Jr.,USA,6-8,250,Forward,2022.0,2022.0,0,1,0,2022-23
203095,Evan,Fournier,France,6-6,205,Guard-Forward,2012.0,2023.0,1,1,0,2021-22
203095,Evan,Fournier,France,6-6,205,Guard-Forward,2012.0,2023.0,1,1,0,2022-23
1628368,De'Aaron,Fox,USA,6-3,185,Guard,2017.0,2023.0,1,0,0,2021-22
1628368,De'Aaron,Fox,USA,6-3,185,Guard,2017.0,2023.0,1,0,0,2022-23
202683,Enes,Freedom,Turkey,6-10,250,Center,2011.0,2021.0,0,0,1,2021-22
1628365,Markelle,Fultz,USA,6-4,209,Guard,2017.0,2023.0,1,0,0,2021-22
1628365,Markelle,Fultz,USA,6-4,209,Guard,2017.0,2023.0,1,0,0,2022-23
1629117,Wenyen,Gabriel,South Sudan,6-9,205,Forward,2018.0,2023.0,0,1,0,2021-22
1629117,Wenyen,Gabriel,South Sudan,6-9,205,Forward,2018.0,2023.0,0,1,0,2022-23
1629655,Daniel,Gafford,USA,6-10,234,Forward-Center,2019.0,2023.0,0,1,1,2021-22
1629655,Daniel,Gafford,USA,6-10,234,Forward-Center,2019.0,2023.0,0,1,1,2022-23
201568,Danilo,Gallinari,Italy,6-10,236,Forward,2008.0,2023.0,0,1,0,2021-22
201568,Danilo,Gallinari,Italy,6-10,236,Forward,2008.0,2023.0,0,1,0,2022-23
204038,Langston,Galloway,USA,6-1,200,Guard,2014.0,2021.0,1,0,0,2021-22
1630568,Luka,Garza,USA,6-10,243,Center,2021.0,2023.0,0,0,1,2021-22
1630568,Luka,Garza,USA,6-10,243,Center,2021.0,2023.0,0,0,1,2022-23
200752,Rudy,Gay,USA,6-8,250,Forward-Guard,2006.0,2023.0,1,1,0,2021-22
200752,Rudy,Gay,USA,6-8,250,Forward-Guard,2006.0,2023.0,1,1,0,2022-23
202331,Paul,George,USA,6-8,220,Forward,2010.0,2023.0,0,1,0,2021-22
202331,Paul,George,USA,6-8,220,Forward,2010.0,2023.0,0,1,0,2022-23
201959,Taj,Gibson,USA,6-9,232,Forward,2009.0,2023.0,0,1,0,2021-22
201959,Taj,Gibson,USA,6-9,232,Forward,2009.0,2023.0,0,1,0,2022-23
1630581,Josh,Giddey,Australia,6-8,216,Guard,2021.0,2023.0,1,0,0,2021-22
1630581,Josh,Giddey,Australia,6-8,216,Guard,2021.0,2023.0,1,0,0,2022-23
1630264,Anthony,Gill,USA,6-8,230,Forward,2020.0,2023.0,0,1,0,2021-22
1630264,Anthony,Gill,USA,6-8,230,Forward,2020.0,2023.0,0,1,0,2022-23
1631221,Collin,Gillespie,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2021-22
1631221,Collin,Gillespie,USA,6-1,195,Guard,2022.0,2023.0,1,0,0,2022-23
